compound_food,revised_taxonomy_id,id,name,name_scientific,description,itis_id,wikipedia_id,picture_file_name,picture_content_type,picture_file_size,picture_updated_at,legacy_id,food_group,food_subgroup,food_type,created_at,updated_at,creator_id,updater_id,export_to_afcdb,category,ncbi_taxonomy_id,export_to_foodb,public_id
1,,644,Liquorice,,"Liquorice or licorice is the root of Glycyrrhiza glabra from which a somewhat sweet flavor can be extracted. The liquorice plant is a legume that is native to southern Europe and parts of Asia. It is not botanically related to anise, star anise, or fennel, which are sources of similar flavouring compounds. 
It is a herbaceous perennial, growing to 1 m in height, with pinnate leaves about 7?15 cm (3?6 in) long, with 9?17 leaflets. The flowers are 0.8?1.2 cm (??½ in) long, purple to pale whitish blue, produced in a loose inflorescence. The fruit is an oblong pod, 2?3 cm (1 in) long, containing several seeds. The roots are stoloniferous.",,Liquorice,644.jpg,image/jpeg,93291,2012-04-20 09:37:10 UTC,,Confectioneries,Candies,Type 2,2011-12-02 22:10:07 UTC,2020-03-12 20:59:56 UTC,2,2,FALSE,specific,,TRUE,FOOD00627
1,,645,Vinegar,,"Vinegar is a liquid consisting mainly of acetic acid (CH3CO2H) and water. The acetic acid is produced by the fermentation of ethanol by acetic acid bacteria. Vinegar is now mainly used as a cooking ingredient, but historically, as the most easily available mild acid, it had a great variety of industrial, medical, and domestic uses, some of which (such as a general household cleanser) are still promoted today. Commercial vinegar is produced either by fast or slow fermentation processes. In general, slow methods are used with traditional vinegars, and fermentation proceeds slowly over the course of weeks or months. The longer fermentation period allows for the accumulation of a nontoxic slime composed of acetic acid bacteria. Fast methods add mother of vinegar to the source liquid before adding air using a venturi pump system or a turbine to promote oxygenation to obtain the fastest fermentation. In fast production processes, vinegar may be produced in a period ranging from 20 hours to three days.",,Vinegar,645.jpg,image/jpeg,44035,2012-04-20 09:43:23 UTC,,Baking goods,Seasonings,Type 2,2011-12-02 22:11:53 UTC,2019-05-14 18:05:28 UTC,2,2,FALSE,specific,,TRUE,FOOD00628
1,,646,Rum,,"Rum is a distilled alcoholic beverage made from sugarcane byproducts, such as molasses, or directly from sugarcane juice, by a process of fermentation and distillation. The distillate, a clear liquid, is then usually aged in oak barrels. Rum can be referred to in Spanish by descriptors such as ron viejo (""""old rum"""") and ron añejo (""""aged rum"""").",,Rum,646.jpg,image/jpeg,81153,2012-04-20 09:42:36 UTC,,Beverages,Distilled beverages,Type 2,2011-12-02 22:13:25 UTC,2019-05-14 18:05:29 UTC,2,2,FALSE,specific,,TRUE,FOOD00629
1,,647,Port wine,,"Port wine (also known as Vinho do Porto, Portuguese pronunciation: [ˌviɲuduˈpoɾtu], Porto, and usually simply port) is a Portuguese fortified wine produced exclusively in the Douro Valley in the northern provinces of Portugal. It is typically a sweet, red wine, often served as a dessert wine though it also comes in dry, semi-dry, and white varieties. Fortified wines in the style of port are also produced outside Portugal, most notably in Australia, South Africa, Canada, India, Argentina, and the United States. Under European Union Protected Designation of Origin guidelines, only the product from Portugal may be labelled as port or Porto. In the United States, wines labelled """"port"""" may come from anywhere in the world, while the names """"Oporto"""", """"Porto"""", and """"Vinho do Porto"""" have been recognised as foreign, non-generic names for Port wines originating in Portugal. Under European Union Protected Designation of Origin guidelines, only the product from Portugal may be labelled as port or Porto.[2] In the United States, wines labelled """"port"""" may come from anywhere in the world,[3] while the names """"Oporto"""", """"Porto"""", and """"Vinho do Porto"""" have been recognised as foreign, non-generic names for Port wines originating in Portugal. Port wine is typically richer, sweeter, heavier, and higher in alcohol content than unfortified wines. This is caused by the addition of distilled grape spirits (aguardente similar to brandy) to fortify the wine and halt fermentation before all the sugar is converted to alcohol, and results in a wine that is usually 19 to 20% alcohol. Port is commonly served after meals as a dessert wine in English-speaking countries, often with cheese, nuts or chocolate; white and tawny ports are often served as an apéritif. In Europe all types of port are frequently consumed as aperitifs.[Wikipedia].",,Port_wine,647.jpg,image/jpeg,66694,2012-04-20 09:35:39 UTC,,Beverages,Fortified wines,Type 2,2011-12-02 22:15:28 UTC,2019-05-14 18:05:29 UTC,2,2,FALSE,specific,,TRUE,FOOD00630
1,,648,Vermouth,,"Vermouth is an aromatized fortified wine flavored with various botanicals (roots, barks, flowers, seeds, herbs, spices). The modern versions of the beverage were first produced in 1757 in Turin, Italy. Vermouth was consumed as a medicinal libation until the later 19th century when it became an important ingredient in many of the first classic cocktails, such as the martini, the Manhattan, and the Negroni. In addition to being consumed as an aperitif or cocktail ingredient, vermouth is sometimes used as a substitute for white wine in cooking. Historically, there have been two main types of vermouth, sweet and dry. Recently, however, vermouth manufacturers have begun experimenting and have created various styles, including white or bianco, amber, and rose. Vermouth is produced by starting with a base of a neutral grape wine. Each manufacturer adds additional alcohol and a proprietary mixture of dry ingredients, consisting of aromatic herbs, roots, and barks, to the base wine. After the wine is aromatized and fortified, the vermouth is sweetened with either cane sugar or caramel, depending on the style. Italian and French companies produce most of the vermouth consumed throughout the world.",,Vermouth,648.jpg,image/jpeg,25903,2012-04-20 09:37:04 UTC,,Beverages,Fortified wines,Type 2,2011-12-02 22:17:03 UTC,2019-05-14 18:05:29 UTC,2,2,FALSE,specific,,TRUE,FOOD00631
1,,649,Sherry,,"Sherry is a fortified wine made from white grapes that are grown near the town of Jerez de la Frontera in Andalusia, Spain. Sherry is produced in a variety of dry styles made primarily from the Palomino grape, ranging from light versions similar to white table wines, such as Manzanilla and Fino, to darker and heavier versions that have been allowed to oxidise as they age in barrel, such as Amontillado and Oloroso. Sweet dessert wines are also made, from Pedro Ximenez or Moscatel grapes, and are sometimes blended with Palomino-based Sherries.",,Sherry,649.jpg,image/jpeg,35002,2012-04-20 09:33:59 UTC,,Beverages,Fortified wines,Type 2,2011-12-02 22:18:04 UTC,2019-05-14 18:05:29 UTC,2,2,FALSE,specific,,TRUE,FOOD00632
1,,650,Madeira wine,,"Madeira is a fortified Portuguese wine made in the Madeira Islands. Madeira is produced in a variety of styles ranging from dry wines which can be consumed on their own as an aperitif, to sweet wines more usually consumed with dessert. Cheaper versions are often flavoured with salt and pepper for use in cooking.",,Madeira_wine,650.jpg,image/jpeg,46719,2012-04-20 09:41:52 UTC,,Beverages,Fortified wines,Type 2,2011-12-02 22:19:24 UTC,2019-05-14 18:05:29 UTC,2,2,FALSE,specific,,TRUE,FOOD00633
1,,651,Nougat,,"Nougat is a family of confectioneries made with sugar and/or honey, roasted nuts (almonds, walnuts, pistachios, hazelnuts, and recently macadamia nuts are common), whipped egg whites, and sometimes chopped candied fruit. The consistency of nougat can range from soft and chewy to hard and crunchy, and it is used in a variety of candy bars and chocolates. The word nougat comes from Occitan pan nogat, from Latin nux gatum 'nut cake'.",,Nougat,651.jpg,image/jpeg,806892,2012-04-20 09:35:05 UTC,,Confectioneries,Other confectioneries,Type 2,2011-12-02 22:46:11 UTC,2019-05-14 18:05:29 UTC,2,2,FALSE,specific,,FALSE,FOOD00634
1,,653,Toffee,,"Toffee is a confection made by caramelizing sugar or molasses along with butter, and occasionally flour. The mixture is heated until its temperature reaches the hard crack stage of 300 to 310 °F (149 to 154 °C). While being prepared, toffee is sometimes mixed with nuts or raisins. The process of making toffee requires the boiling of ingredients until the mix is stiff enough to be pulled into a shape which holds and has a glossy surface. The resulting mixture will typically be poured into a shallow tray and allowed to cool to form a sheet. Different mixes, processes, and most importantly, temperatures, will result in different textures and hardnesses, from soft and often sticky to a hard, brittle material. A popular variant in the US is English toffee, which is a very buttery toffee often made with almonds. It is available in both chewy and hard versions. Heath bars are a type of candy made with an English toffee core. Although named English toffee it bears little resemblance to the wide range of confectionery known as toffee currently available in the UK. Another variant is honeycomb toffee, which is an aerated version with bubbles introduced by adding baking soda and vinegar while mixing. These react to form carbon dioxide, which is trapped in the highly viscous mixture. In the UK and Canada, the most well known honeycomb candy is the Crunchie bar. The Australian equivalent is the Violet Crumble bar. In New Zealand, this is called hokey pokey. A particular application of toffee is in toffee apples, which are apples on sticks which are coated with toffee. Toffee apples are similar to taffy apples and caramel apples, which are both names for apples covered in caramel. In the UK, toffee apples, sometimes called candy apples, are coated with brittle candy similar to boiled sweets. Toffee used in confectionery can be mixed with many different ingredients to produce a variety of flavors: rum & butter, chocolate covered, vanilla & chocolate, rum & raisin, raspberry, and honeycomb.",,Toffee,653.jpg,image/jpeg,132633,2012-04-20 09:43:50 UTC,,Confectioneries,Other confectioneries,Type 2,2011-12-02 22:50:59 UTC,2019-05-14 18:05:29 UTC,2,2,FALSE,specific,,FALSE,FOOD00635
1,,654,Cake,,"Cake is a form of bread or bread-like food. In its modern forms, it is typically a sweet baked dessert. In its oldest forms, cakes were normally fried breads or cheesecakes, and normally had a disk shape. Determining whether a given food should be classified as bread, cake, or pastry can be difficult. Modern cake, especially layer cakes, normally contain a combination of flour, sugar, eggs, and butter or oil, with some varieties also requiring liquid and leavening agents. Flavorful ingredients like fruit purées, nuts, dried or candied fruit, or extracts are often added, and numerous substitutions for the primary ingredients are possible. Cakes are often filled with fruit preserves or dessert sauces, iced with buttercream or other icings, and decorated with marzipan, piped borders or candied fruit. Cake is often the dessert of choice for meals at ceremonial occasions, particularly weddings, anniversaries, and birthdays. There are countless cake recipes; some are bread-like, some rich and elaborate, and many are centuries old. Cake making is no longer a complicated procedure; while at one time considerable labor went into cake making (particularly the whisking of egg foams), baking equipment and directions have been simplified so that even the most amateur cook may bake a cake.",,Cake,654.jpg,image/jpeg,2175071,2012-04-20 09:41:34 UTC,,Confectioneries,Desserts,Type 2,2011-12-02 22:54:06 UTC,2019-05-14 18:05:29 UTC,2,2,FALSE,specific,,FALSE,FOOD00636
